Site,Year,Block,Trt,Plot,Tree_Number,Sp_code,Cond,DBH,CoreID,response,priorDBH,priorYear,PlotID,totalPlotBA_ha,priorBA
AS,2013,2,1,15,62,PIPO,1,7,AS_2_1_15_62,Live,6.9,2002,AS_2_1_15,49.364608755,47.58074937
AS,2019,2,1,15,62,PIPO,1,6.9,AS_2_1_15_62,Live,7,2013,AS_2_1_15,51.257619105,49.364608755
AS,2013,2,1,15,63,PIPO,1,24.2,AS_2_1_15_63,Live,22.5,2002,AS_2_1_15,49.364608755,47.58074937
AS,2019,2,1,15,63,PIPO,1,25.1,AS_2_1_15_63,Live,24.2,2013,AS_2_1_15,51.257619105,49.364608755
AS,2013,2,1,15,64,PIPO,1,27,AS_2_1_15_64,Live,24.1,2002,AS_2_1_15,49.364608755,47.58074937
AS,2019,2,1,15,64,PIPO,1,28.4,AS_2_1_15_64,Live,27,2013,AS_2_1_15,51.257619105,49.364608755
AS,2013,2,1,15,66,PIPO,1,21.8,AS_2_1_15_66,Live,22.3,2002,AS_2_1_15,49.364608755,47.58074937
AS,2019,2,1,15,66,PIPO,1,21.8,AS_2_1_15_66,Live,21.8,2013,AS_2_1_15,51.257619105,49.364608755
AS,2013,2,1,15,67,PIPO,1,6.9,AS_2_1_15_67,Live,6.8,2002,AS_2_1_15,49.364608755,47.58074937
AS,2019,2,1,15,67,PIPO,1,6.8,AS_2_1_15_67,Live,6.9,2013,AS_2_1_15,51.257619105,49.364608755
AS,2013,2,1,15,71,PIPO,1,24.5,AS_2_1_15_71,Live,23,2002,AS_2_1_15,49.364608755,47.58074937
AS,2019,2,1,15,71,PIPO,1,24.9,AS_2_1_15_71,Live,24.5,2013,AS_2_1_15,51.257619105,49.364608755
AS,2013,2,1,15,72,PIPO,3,NA,AS_2_1_15_72,Dead,11.1,2002,AS_2_1_15,49.364608755,47.58074937
AS,2013,2,1,15,73,PIPO,1,13.6,AS_2_1_15_73,Live,13.8,2002,AS_2_1_15,49.364608755,47.58074937
AS,2019,2,1,15,73,PIPO,1,13.5,AS_2_1_15_73,Live,13.6,2013,AS_2_1_15,51.257619105,49.364608755
AS,2013,2,1,15,74,PIPO,1,40.6,AS_2_1_15_74,Live,38.5,2002,AS_2_1_15,49.364608755,47.58074937
AS,2019,2,1,15,74,PIPO,1,41.9,AS_2_1_15_74,Live,40.6,2013,AS_2_1_15,51.257619105,49.364608755
AS,2013,2,1,15,75,PIPO,1,27.2,AS_2_1_15_75,Live,26.2,2002,AS_2_1_15,49.364608755,47.58074937
AS,2019,2,1,15,75,PIPO,1,27.3,AS_2_1_15_75,Live,27.2,2013,AS_2_1_15,51.257619105,49.364608755
AS,2013,2,1,15,76,PIPO,1,24.2,AS_2_1_15_76,Live,23.5,2002,AS_2_1_15,49.364608755,47.58074937
AS,2019,2,1,15,76,PIPO,1,24.5,AS_2_1_15_76,Live,24.2,2013,AS_2_1_15,51.257619105,49.364608755
AS,2013,2,1,15,77,PIPO,1,25.4,AS_2_1_15_77,Live,24.3,2002,AS_2_1_15,49.364608755,47.58074937
AS,2019,2,1,15,77,PIPO,1,25.8,AS_2_1_15_77,Live,25.4,2013,AS_2_1_15,51.257619105,49.364608755
AS,2013,2,1,15,79,PIPO,1,37.6,AS_2_1_15_79,Live,35.8,2002,AS_2_1_15,49.364608755,47.58074937
AS,2019,2,1,15,79,PIPO,1,38.4,AS_2_1_15_79,Live,37.6,2013,AS_2_1_15,51.257619105,49.364608755
AS,2013,2,1,15,80,PIPO,1,4.5,AS_2_1_15_80,Live,3.7,2002,AS_2_1_15,49.364608755,47.58074937
AS,2019,2,1,15,80,PIPO,1,4.4,AS_2_1_15_80,Live,4.5,2013,AS_2_1_15,51.257619105,49.364608755
AS,2013,2,1,15,81,PIPO,1,14.8,AS_2_1_15_81,Live,15.1,2002,AS_2_1_15,49.364608755,47.58074937
AS,2019,2,1,15,81,PIPO,1,15.2,AS_2_1_15_81,Live,14.8,2013,AS_2_1_15,51.257619105,49.364608755
AS,2013,2,1,15,82,PIPO,1,9.6,AS_2_1_15_82,Live,10.8,2002,AS_2_1_15,49.364608755,47.58074937
AS,2019,2,1,15,82,PIPO,1,9.7,AS_2_1_15_82,Live,9.6,2013,AS_2_1_15,51.257619105,49.364608755
AS,2013,2,1,16,10,PIPO,1,13.8,AS_2_1_16_10,Live,12.7,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,10,PIPO,1,14.2,AS_2_1_16_10,Live,13.8,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,11,PIPO,1,28.9,AS_2_1_16_11,Live,26,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,11,PIPO,1,29.9,AS_2_1_16_11,Live,28.9,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,12,PIPO,1,10.4,AS_2_1_16_12,Live,10.2,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,12,PIPO,1,10.2,AS_2_1_16_12,Live,10.4,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,13,PIPO,1,29,AS_2_1_16_13,Live,26.3,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,13,PIPO,1,29,AS_2_1_16_13,Live,29,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,15,PIPO,1,5.4,AS_2_1_16_15,Live,5.1,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,15,PIPO,1,5.1,AS_2_1_16_15,Live,5.4,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,18,PIPO,1,11,AS_2_1_16_18,Live,10.6,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,18,PIPO,1,11.1,AS_2_1_16_18,Live,11,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,20,PIPO,1,7.6,AS_2_1_16_20,Live,7.5,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,20,PIPO,1,7.6,AS_2_1_16_20,Live,7.6,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,21,PIPO,1,5.4,AS_2_1_16_21,Live,5.9,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,21,PIPO,3,NA,AS_2_1_16_21,Dead,5.4,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,22,PIPO,1,15.1,AS_2_1_16_22,Live,14.8,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,22,PIPO,1,14.9,AS_2_1_16_22,Live,15.1,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,23,PIPO,1,13.8,AS_2_1_16_23,Live,13.7,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,23,PIPO,1,13.9,AS_2_1_16_23,Live,13.8,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,24,PIPO,1,11.3,AS_2_1_16_24,Live,11.3,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,24,PIPO,1,11.3,AS_2_1_16_24,Live,11.3,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,26,PIPO,1,16.9,AS_2_1_16_26,Live,16,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,26,PIPO,1,17.3,AS_2_1_16_26,Live,16.9,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,29,PIPO,1,10.1,AS_2_1_16_29,Live,9.7,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,29,PIPO,1,9.9,AS_2_1_16_29,Live,10.1,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,3,PIPO,3,NA,AS_2_1_16_3,Dead,2.7,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2013,2,1,16,33,PIPO,1,9.1,AS_2_1_16_33,Live,9.1,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,33,PIPO,1,8.9,AS_2_1_16_33,Live,9.1,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,34,PIPO,1,20.6,AS_2_1_16_34,Live,19.1,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,34,PIPO,1,21.1,AS_2_1_16_34,Live,20.6,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,35,PIPO,1,7.1,AS_2_1_16_35,Live,6.6,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,35,PIPO,1,6.8,AS_2_1_16_35,Live,7.1,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,37,PIPO,1,5.7,AS_2_1_16_37,Live,5.5,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,37,PIPO,1,5.8,AS_2_1_16_37,Live,5.7,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,38,PIPO,1,14.2,AS_2_1_16_38,Live,13.6,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,38,PIPO,1,14.2,AS_2_1_16_38,Live,14.2,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,39,PIPO,3,NA,AS_2_1_16_39,Dead,7.7,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2013,2,1,16,4,PIPO,1,9.4,AS_2_1_16_4,Live,8.6,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,4,PIPO,1,9.6,AS_2_1_16_4,Live,9.4,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,40,PIPO,1,5.7,AS_2_1_16_40,Live,5.7,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2013,2,1,16,42,PIPO,1,8.5,AS_2_1_16_42,Live,8.1,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,42,PIPO,1,8.5,AS_2_1_16_42,Live,8.5,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,43,PIPO,1,17.2,AS_2_1_16_43,Live,15.6,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,43,PIPO,1,18.2,AS_2_1_16_43,Live,17.2,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,44,PIPO,1,16.1,AS_2_1_16_44,Live,15.5,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,44,PIPO,1,16,AS_2_1_16_44,Live,16.1,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,46,PIPO,1,10.2,AS_2_1_16_46,Live,9.2,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,46,PIPO,1,10.5,AS_2_1_16_46,Live,10.2,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,47,PIPO,1,10.4,AS_2_1_16_47,Live,9.7,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,47,PIPO,1,10.7,AS_2_1_16_47,Live,10.4,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,48,PIPO,1,13.8,AS_2_1_16_48,Live,12.5,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,48,PIPO,1,14,AS_2_1_16_48,Live,13.8,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,49,PIPO,1,10.8,AS_2_1_16_49,Live,10.2,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,49,PIPO,1,11,AS_2_1_16_49,Live,10.8,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,5,PIPO,1,7.7,AS_2_1_16_5,Live,6.5,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,5,PIPO,1,8,AS_2_1_16_5,Live,7.7,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,50,PIPO,1,12.9,AS_2_1_16_50,Live,11.6,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,50,PIPO,1,13,AS_2_1_16_50,Live,12.9,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,51,PIPO,1,8.5,AS_2_1_16_51,Live,8.6,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,51,PIPO,1,8.7,AS_2_1_16_51,Live,8.5,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,52,PIPO,1,17.9,AS_2_1_16_52,Live,16.7,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,52,PIPO,1,18.1,AS_2_1_16_52,Live,17.9,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,53,PIPO,1,15.8,AS_2_1_16_53,Live,15.3,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,53,PIPO,1,15.3,AS_2_1_16_53,Live,15.8,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,56,PIPO,1,17.9,AS_2_1_16_56,Live,16.5,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,56,PIPO,1,18.3,AS_2_1_16_56,Live,17.9,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,57,PIPO,1,11.5,AS_2_1_16_57,Live,11.6,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,57,PIPO,3,NA,AS_2_1_16_57,Dead,11.5,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,58,PIPO,1,7.8,AS_2_1_16_58,Live,7.4,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,58,PIPO,1,7.5,AS_2_1_16_58,Live,7.8,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,59,PIPO,1,13.5,AS_2_1_16_59,Live,13,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,59,PIPO,1,13.7,AS_2_1_16_59,Live,13.5,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,6,PIPO,1,9.5,AS_2_1_16_6,Live,8.9,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,6,PIPO,1,9.6,AS_2_1_16_6,Live,9.5,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,61,PIPO,1,9.9,AS_2_1_16_61,Live,9.4,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,61,PIPO,1,10.2,AS_2_1_16_61,Live,9.9,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,65,PIPO,1,28.5,AS_2_1_16_65,Live,26.5,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,65,PIPO,1,29.5,AS_2_1_16_65,Live,28.5,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,66,PIPO,1,13.9,AS_2_1_16_66,Live,13.4,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,66,PIPO,1,13.8,AS_2_1_16_66,Live,13.9,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,67,PIPO,1,22.9,AS_2_1_16_67,Live,21.3,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,67,PIPO,1,23.5,AS_2_1_16_67,Live,22.9,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,68,PIPO,1,15.7,AS_2_1_16_68,Live,14.8,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,68,PIPO,1,16.3,AS_2_1_16_68,Live,15.7,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,69,PIPO,1,15.6,AS_2_1_16_69,Live,15.3,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,69,PIPO,1,15.5,AS_2_1_16_69,Live,15.6,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,72,PIPO,1,13.1,AS_2_1_16_72,Live,12.3,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,72,PIPO,1,13.5,AS_2_1_16_72,Live,13.1,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,73,PIPO,1,17.3,AS_2_1_16_73,Live,15.7,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,73,PIPO,1,17.9,AS_2_1_16_73,Live,17.3,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,74,PIPO,1,25.2,AS_2_1_16_74,Live,24.1,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,74,PIPO,1,25.4,AS_2_1_16_74,Live,25.2,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,75,PIPO,1,17.6,AS_2_1_16_75,Live,16.6,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,75,PIPO,1,17.7,AS_2_1_16_75,Live,17.6,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,76,PIPO,1,13.2,AS_2_1_16_76,Live,10.6,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,76,PIPO,1,13.5,AS_2_1_16_76,Live,13.2,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,77,PIPO,1,17.6,AS_2_1_16_77,Live,15,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,77,PIPO,1,18.3,AS_2_1_16_77,Live,17.6,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,78,PIPO,1,6.1,AS_2_1_16_78,Live,5.9,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,78,PIPO,1,6.2,AS_2_1_16_78,Live,6.1,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,79,PIPO,1,10.5,AS_2_1_16_79,Live,7.7,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,79,PIPO,1,10.7,AS_2_1_16_79,Live,10.5,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,8,PIPO,1,10.5,AS_2_1_16_8,Live,10,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,8,PIPO,1,10.1,AS_2_1_16_8,Live,10.5,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,80,PIPO,1,16.7,AS_2_1_16_80,Live,15.4,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,80,PIPO,1,17.5,AS_2_1_16_80,Live,16.7,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,81,PIPO,1,20.3,AS_2_1_16_81,Live,17.9,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,81,PIPO,1,21.7,AS_2_1_16_81,Live,20.3,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,82,PIPO,1,20.6,AS_2_1_16_82,Live,19.3,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,82,PIPO,1,21.4,AS_2_1_16_82,Live,20.6,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,85,PIPO,1,38,AS_2_1_16_85,Live,35.3,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,85,PIPO,1,39.5,AS_2_1_16_85,Live,38,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,86,PIPO,1,37.1,AS_2_1_16_86,Live,34.2,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,86,PIPO,1,38.3,AS_2_1_16_86,Live,37.1,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,87,PIPO,1,22.5,AS_2_1_16_87,Live,20.7,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,87,PIPO,1,23.5,AS_2_1_16_87,Live,22.5,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,88,PIPO,1,19.8,AS_2_1_16_88,Live,17,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,88,PIPO,1,21.3,AS_2_1_16_88,Live,19.8,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,89,PIPO,1,21.9,AS_2_1_16_89,Live,21.4,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,89,PIPO,1,22.4,AS_2_1_16_89,Live,21.9,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,16,90,PIPO,1,67.5,AS_2_1_16_90,Live,67.5,2002,AS_2_1_16,42.238674554999996,37.80570024
AS,2019,2,1,16,90,PIPO,3,NA,AS_2_1_16_90,Dead,67.5,2013,AS_2_1_16,34.354377750000005,42.238674554999996
AS,2013,2,1,17,11,PIPO,1,32,AS_2_1_17_11,Live,31.1,2002,AS_2_1_17,31.340248170000002,28.628301240000003
AS,2019,2,1,17,11,PIPO,1,32.4,AS_2_1_17_11,Live,32,2013,AS_2_1_17,33.05862483,31.340248170000002
AS,2013,2,1,17,15,PIPO,1,27.9,AS_2_1_17_15,Live,25.3,2002,AS_2_1_17,31.340248170000002,28.628301240000003
AS,2019,2,1,17,15,PIPO,1,29.4,AS_2_1_17_15,Live,27.9,2013,AS_2_1_17,33.05862483,31.340248170000002
AS,2013,2,1,17,17,PIPO,1,33.8,AS_2_1_17_17,Live,34,2002,AS_2_1_17,31.340248170000002,28.628301240000003
AS,2019,2,1,17,17,PIPO,1,34.4,AS_2_1_17_17,Live,33.8,2013,AS_2_1_17,33.05862483,31.340248170000002
AS,2013,2,1,17,22,PIPO,1,25.2,AS_2_1_17_22,Live,23,2002,AS_2_1_17,31.340248170000002,28.628301240000003
AS,2019,2,1,17,22,PIPO,1,26.3,AS_2_1_17_22,Live,25.2,2013,AS_2_1_17,33.05862483,31.340248170000002
AS,2013,2,1,17,23,PIPO,1,25.9,AS_2_1_17_23,Live,24.9,2002,AS_2_1_17,31.340248170000002,28.628301240000003
AS,2019,2,1,17,23,PIPO,1,27.1,AS_2_1_17_23,Live,25.9,2013,AS_2_1_17,33.05862483,31.340248170000002
AS,2013,2,1,17,26,PIPO,1,37.5,AS_2_1_17_26,Live,36.8,2002,AS_2_1_17,31.340248170000002,28.628301240000003
AS,2019,2,1,17,26,PIPO,1,38.3,AS_2_1_17_26,Live,37.5,2013,AS_2_1_17,33.05862483,31.340248170000002
AS,2013,2,1,17,27,PIPO,1,26.9,AS_2_1_17_27,Live,25.8,2002,AS_2_1_17,31.340248170000002,28.628301240000003
AS,2019,2,1,17,27,PIPO,1,27.3,AS_2_1_17_27,Live,26.9,2013,AS_2_1_17,33.05862483,31.340248170000002
AS,2013,2,1,17,29,PIPO,1,33.4,AS_2_1_17_29,Live,32,2002,AS_2_1_17,31.340248170000002,28.628301240000003
AS,2019,2,1,17,29,PIPO,1,34,AS_2_1_17_29,Live,33.4,2013,AS_2_1_17,33.05862483,31.340248170000002
AS,2013,2,1,17,30,PIPO,1,26.1,AS_2_1_17_30,Live,25.4,2002,AS_2_1_17,31.340248170000002,28.628301240000003
AS,2019,2,1,17,30,PIPO,1,26.1,AS_2_1_17_30,Live,26.1,2013,AS_2_1_17,33.05862483,31.340248170000002
AS,2013,2,1,17,32,PIPO,1,22.7,AS_2_1_17_32,Live,21.3,2002,AS_2_1_17,31.340248170000002,28.628301240000003
AS,2019,2,1,17,32,PIPO,1,23.5,AS_2_1_17_32,Live,22.7,2013,AS_2_1_17,33.05862483,31.340248170000002
AS,2013,2,1,17,34,PIPO,1,30.7,AS_2_1_17_34,Live,29.8,2002,AS_2_1_17,31.340248170000002,28.628301240000003
AS,2019,2,1,17,34,PIPO,1,30.9,AS_2_1_17_34,Live,30.7,2013,AS_2_1_17,33.05862483,31.340248170000002
AS,2013,2,1,17,35,PIPO,1,19.5,AS_2_1_17_35,Live,19.1,2002,AS_2_1_17,31.340248170000002,28.628301240000003
AS,2019,2,1,17,35,PIPO,1,20.2,AS_2_1_17_35,Live,19.5,2013,AS_2_1_17,33.05862483,31.340248170000002
AS,2013,2,1,17,38,PIPO,1,24.6,AS_2_1_17_38,Live,22.9,2002,AS_2_1_17,31.340248170000002,28.628301240000003
AS,2019,2,1,17,38,PIPO,1,25.8,AS_2_1_17_38,Live,24.6,2013,AS_2_1_17,33.05862483,31.340248170000002
AS,2013,2,1,17,39,PIPO,1,24.3,AS_2_1_17_39,Live,22.6,2002,AS_2_1_17,31.340248170000002,28.628301240000003
AS,2019,2,1,17,39,PIPO,1,25.6,AS_2_1_17_39,Live,24.3,2013,AS_2_1_17,33.05862483,31.340248170000002
AS,2013,2,1,17,4,PIPO,1,37.5,AS_2_1_17_4,Live,36,2002,AS_2_1_17,31.340248170000002,28.628301240000003
AS,2019,2,1,17,4,PIPO,1,38,AS_2_1_17_4,Live,37.5,2013,AS_2_1_17,33.05862483,31.340248170000002
AS,2013,2,1,17,41,PIPO,1,26.2,AS_2_1_17_41,Live,24,2002,AS_2_1_17,31.340248170000002,28.628301240000003
AS,2019,2,1,17,41,PIPO,1,27.3,AS_2_1_17_41,Live,26.2,2013,AS_2_1_17,33.05862483,31.340248170000002
AS,2013,2,1,17,5,PIPO,1,35.7,AS_2_1_17_5,Live,33.5,2002,AS_2_1_17,31.340248170000002,28.628301240000003
AS,2019,2,1,17,5,PIPO,1,36.9,AS_2_1_17_5,Live,35.7,2013,AS_2_1_17,33.05862483,31.340248170000002
AS,2013,2,1,17,6,PIPO,1,19.3,AS_2_1_17_6,Live,19.1,2002,AS_2_1_17,31.340248170000002,28.628301240000003
AS,2019,2,1,17,6,PIPO,1,19.5,AS_2_1_17_6,Live,19.3,2013,AS_2_1_17,33.05862483,31.340248170000002
AS,2013,2,1,17,8,PIPO,1,20.5,AS_2_1_17_8,Live,19.4,2002,AS_2_1_17,31.340248170000002,28.628301240000003
AS,2019,2,1,17,8,PIPO,1,21,AS_2_1_17_8,Live,20.5,2013,AS_2_1_17,33.05862483,31.340248170000002
AS,2013,2,1,17,9,PIPO,1,24.3,AS_2_1_17_9,Live,22.4,2002,AS_2_1_17,31.340248170000002,28.628301240000003
AS,2019,2,1,17,9,PIPO,1,25.6,AS_2_1_17_9,Live,24.3,2013,AS_2_1_17,33.05862483,31.340248170000002
AS,2013,2,1,18,1,PIPO,1,38.2,AS_2_1_18_1,Live,35.1,2002,AS_2_1_18,36.552103665000004,33.02571657
AS,2019,2,1,18,1,PIPO,1,39,AS_2_1_18_1,Live,38.2,2013,AS_2_1_18,37.915204635,36.552103665000004
AS,2013,2,1,18,12,PIPO,1,34.3,AS_2_1_18_12,Live,30.3,2002,AS_2_1_18,36.552103665000004,33.02571657
AS,2019,2,1,18,12,PIPO,1,36.6,AS_2_1_18_12,Live,34.3,2013,AS_2_1_18,37.915204635,36.552103665000004
AS,2013,2,1,18,13,PIPO,1,9.6,AS_2_1_18_13,Live,6.5,2002,AS_2_1_18,36.552103665000004,33.02571657
AS,2019,2,1,18,13,PIPO,1,10.3,AS_2_1_18_13,Live,9.6,2013,AS_2_1_18,37.915204635,36.552103665000004
AS,2013,2,1,18,14,PIPO,1,21.6,AS_2_1_18_14,Live,19.2,2002,AS_2_1_18,36.552103665000004,33.02571657
