"","Site","Year","Block","Trt","Plot","Tree_Number","Sp_code","Cond","DBH","CoreID","response","priorDBH","priorYear","PlotID","totalPlotBA_ha","priorBA","CanopyCover","maxVPD","minSWA"
"1953","FV",2019,1,1,18,94,"PIPO",3,NA,"FV_1_1_18_94","Dead",2.4,2011,"FV_1_1_18",44.00937849,42.77469042,42.36923076875,8.24210241884682,43.0591744952987
"1954","FV",2006,1,1,18,95,"PIPO",1,5.6,"FV_1_1_18_95","Live",5.6,1998,"FV_1_1_18",39.999459885,37.14820263,41.200641025,9.11537424473813,17.7754853488397
"1955","FV",2011,1,1,18,95,"PIPO",2,5.6,"FV_1_1_18_95","Live",5.6,2006,"FV_1_1_18",42.77469042,39.999459885,38.208205128,8.3078564957955,29.6978303159728
"1956","FV",2006,1,1,18,96,"PIPO",1,12,"FV_1_1_18_96","Live",11.8,1998,"FV_1_1_18",39.999459885,37.14820263,41.200641025,9.11537424473813,17.7754853488397
"1957","FV",2011,1,1,18,96,"PIPO",1,12.5,"FV_1_1_18_96","Live",12,2006,"FV_1_1_18",42.77469042,39.999459885,38.208205128,8.3078564957955,29.6978303159728
"1958","FV",2019,1,1,18,96,"PIPO",1,12.9,"FV_1_1_18_96","Live",12.5,2011,"FV_1_1_18",44.00937849,42.77469042,42.36923076875,8.24210241884682,43.0591744952987
"1959","FV",2006,1,1,18,97,"PIPO",3,NA,"FV_1_1_18_97","Dead",2.3,1998,"FV_1_1_18",39.999459885,37.14820263,41.200641025,9.11537424473813,17.7754853488397
"1960","FV",2006,1,1,18,98,"PIPO",1,6.3,"FV_1_1_18_98","Live",6.9,1998,"FV_1_1_18",39.999459885,37.14820263,41.200641025,9.11537424473813,17.7754853488397
"1961","FV",2011,1,1,18,98,"PIPO",3,NA,"FV_1_1_18_98","Dead",6.3,2006,"FV_1_1_18",42.77469042,39.999459885,38.208205128,8.3078564957955,29.6978303159728
"1962","FV",2006,1,1,18,99,"PIPO",1,7.5,"FV_1_1_18_99","Live",7.8,1998,"FV_1_1_18",39.999459885,37.14820263,41.200641025,9.11537424473813,17.7754853488397
"1963","FV",2011,1,1,18,99,"PIPO",1,8.3,"FV_1_1_18_99","Live",7.5,2006,"FV_1_1_18",42.77469042,39.999459885,38.208205128,8.3078564957955,29.6978303159728
"1964","FV",2019,1,1,18,99,"PIPO",1,8.5,"FV_1_1_18_99","Live",8.3,2011,"FV_1_1_18",44.00937849,42.77469042,42.36923076875,8.24210241884682,43.0591744952987
"1965","FV",2006,1,1,19,1,"PIPO",1,9.6,"FV_1_1_19_1","Live",9.1,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"1966","FV",2011,1,1,19,1,"PIPO",1,9.9,"FV_1_1_19_1","Live",9.6,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"1967","FV",2019,1,1,19,1,"PIPO",1,10.6,"FV_1_1_19_1","Live",9.9,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"1968","FV",2006,1,1,19,10,"PIPO",1,4.808,"FV_1_1_19_10","Live",2.6,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"1969","FV",2011,1,1,19,10,"PIPO",1,4.60977,"FV_1_1_19_10","Live",4.808,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"1970","FV",2019,1,1,19,10,"PIPO",1,3.7,"FV_1_1_19_10","Live",4.60977,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"1971","FV",2006,1,1,19,11,"PIPO",1,5.2,"FV_1_1_19_11","Live",4.7,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"1972","FV",2011,1,1,19,11,"PIPO",1,6.7,"FV_1_1_19_11","Live",5.2,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"1973","FV",2019,1,1,19,11,"PIPO",1,6.1,"FV_1_1_19_11","Live",6.7,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"1974","FV",2006,1,1,19,12,"PIPO",1,6.6,"FV_1_1_19_12","Live",5.8,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"1975","FV",2011,1,1,19,12,"PIPO",1,7.2,"FV_1_1_19_12","Live",6.6,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"1976","FV",2019,1,1,19,12,"PIPO",1,8,"FV_1_1_19_12","Live",7.2,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"1977","FV",2006,1,1,19,13,"PIPO",1,6.8,"FV_1_1_19_13","Live",5.8,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"1978","FV",2011,1,1,19,13,"PIPO",1,7.5,"FV_1_1_19_13","Live",6.8,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"1979","FV",2019,1,1,19,13,"PIPO",1,9.1,"FV_1_1_19_13","Live",7.5,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"1980","FV",2006,1,1,19,14,"PIPO",1,12.8,"FV_1_1_19_14","Live",11.5,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"1981","FV",2011,1,1,19,14,"PIPO",1,14.2,"FV_1_1_19_14","Live",12.8,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"1982","FV",2019,1,1,19,14,"PIPO",1,14.2,"FV_1_1_19_14","Live",14.2,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"1983","FV",2006,1,1,19,16,"PIPO",1,22.4,"FV_1_1_19_16","Live",19.9,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"1984","FV",2011,1,1,19,16,"PIPO",1,23.9,"FV_1_1_19_16","Live",22.4,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"1985","FV",2019,1,1,19,16,"PIPO",1,26,"FV_1_1_19_16","Live",23.9,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"1986","FV",2006,1,1,19,17,"PIPO",1,9.3,"FV_1_1_19_17","Live",8.7,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"1987","FV",2011,1,1,19,17,"PIPO",1,9.4,"FV_1_1_19_17","Live",9.3,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"1988","FV",2019,1,1,19,17,"PIPO",1,9.9,"FV_1_1_19_17","Live",9.4,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"1989","FV",2006,1,1,19,18,"PIPO",1,12.8,"FV_1_1_19_18","Live",11.4,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"1990","FV",2011,1,1,19,18,"PIPO",1,13.5,"FV_1_1_19_18","Live",12.8,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"1991","FV",2019,1,1,19,18,"PIPO",1,14.9,"FV_1_1_19_18","Live",13.5,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"1992","FV",2006,1,1,19,19,"PIPO",1,4.9,"FV_1_1_19_19","Live",4.5,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"1993","FV",2011,1,1,19,19,"PIPO",1,4.8,"FV_1_1_19_19","Live",4.9,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"1994","FV",2019,1,1,19,19,"PIPO",1,5.2,"FV_1_1_19_19","Live",4.8,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"1995","FV",2006,1,1,19,2,"PIPO",1,17.7,"FV_1_1_19_2","Live",16.4,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"1996","FV",2011,1,1,19,2,"PIPO",1,18.7,"FV_1_1_19_2","Live",17.7,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"1997","FV",2019,1,1,19,2,"PIPO",1,20.3,"FV_1_1_19_2","Live",18.7,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"1998","FV",2006,1,1,19,20,"PIPO",1,20.2,"FV_1_1_19_20","Live",20.5,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"1999","FV",2011,1,1,19,20,"PIPO",1,21,"FV_1_1_19_20","Live",20.2,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"2000","FV",2019,1,1,19,20,"PIPO",1,23.1,"FV_1_1_19_20","Live",21,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"2001","FV",2006,1,1,19,21,"PIPO",1,9.4,"FV_1_1_19_21","Live",8.2,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"2002","FV",2011,1,1,19,21,"PIPO",1,11.3,"FV_1_1_19_21","Live",9.4,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"2003","FV",2019,1,1,19,21,"PIPO",1,11.6,"FV_1_1_19_21","Live",11.3,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"2004","FV",2006,1,1,19,22,"PIPO",1,6.4,"FV_1_1_19_22","Live",6,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"2005","FV",2011,1,1,19,22,"PIPO",1,6.2,"FV_1_1_19_22","Live",6.4,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"2006","FV",2019,1,1,19,22,"PIPO",1,6.3,"FV_1_1_19_22","Live",6.2,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"2007","FV",2006,1,1,19,23,"PIPO",1,8.3,"FV_1_1_19_23","Live",7.3,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"2008","FV",2011,1,1,19,23,"PIPO",1,8.6,"FV_1_1_19_23","Live",8.3,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"2009","FV",2019,1,1,19,23,"PIPO",1,10,"FV_1_1_19_23","Live",8.6,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"2010","FV",2006,1,1,19,24,"PIPO",1,13.5,"FV_1_1_19_24","Live",12.7,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"2011","FV",2011,1,1,19,24,"PIPO",1,14.5,"FV_1_1_19_24","Live",13.5,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"2012","FV",2019,1,1,19,24,"PIPO",1,15.7,"FV_1_1_19_24","Live",14.5,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"2013","FV",2006,1,1,19,25,"PIPO",1,19.4,"FV_1_1_19_25","Live",18.8,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"2014","FV",2011,1,1,19,25,"PIPO",1,19.7,"FV_1_1_19_25","Live",19.4,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"2015","FV",2019,1,1,19,25,"PIPO",1,20,"FV_1_1_19_25","Live",19.7,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"2016","FV",2006,1,1,19,26,"PIPO",1,20.8,"FV_1_1_19_26","Live",19.4,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"2017","FV",2011,1,1,19,26,"PIPO",1,21,"FV_1_1_19_26","Live",20.8,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"2018","FV",2019,1,1,19,26,"PIPO",1,21.6,"FV_1_1_19_26","Live",21,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"2019","FV",2006,1,1,19,27,"PIPO",1,13.2,"FV_1_1_19_27","Live",12.5,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"2020","FV",2011,1,1,19,27,"PIPO",1,13.5,"FV_1_1_19_27","Live",13.2,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"2021","FV",2019,1,1,19,27,"PIPO",1,13.8,"FV_1_1_19_27","Live",13.5,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"2022","FV",2006,1,1,19,28,"PIPO",1,4.5,"FV_1_1_19_28","Live",3.4,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"2023","FV",2011,1,1,19,28,"PIPO",1,4.5,"FV_1_1_19_28","Live",4.5,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"2024","FV",2019,1,1,19,28,"PIPO",1,5.3,"FV_1_1_19_28","Live",4.5,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"2025","FV",2006,1,1,19,29,"PIPO",1,7,"FV_1_1_19_29","Live",6.7,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"2026","FV",2011,1,1,19,29,"PIPO",2,6.6,"FV_1_1_19_29","Live",7,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"2027","FV",2006,1,1,19,3,"PIPO",1,9.1,"FV_1_1_19_3","Live",8.5,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"2028","FV",2011,1,1,19,3,"PIPO",1,9.5,"FV_1_1_19_3","Live",9.1,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"2029","FV",2019,1,1,19,3,"PIPO",1,9.9,"FV_1_1_19_3","Live",9.5,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"2030","FV",2006,1,1,19,30,"PIPO",1,14.5,"FV_1_1_19_30","Live",13.6,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"2031","FV",2011,1,1,19,30,"PIPO",1,14.8,"FV_1_1_19_30","Live",14.5,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"2032","FV",2019,1,1,19,30,"PIPO",1,15.7,"FV_1_1_19_30","Live",14.8,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"2033","FV",2006,1,1,19,31,"PIPO",1,5.7,"FV_1_1_19_31","Live",4.7,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"2034","FV",2011,1,1,19,31,"PIPO",1,6.3,"FV_1_1_19_31","Live",5.7,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"2035","FV",2019,1,1,19,31,"PIPO",1,7.3,"FV_1_1_19_31","Live",6.3,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"2036","FV",2006,1,1,19,32,"PIPO",1,10.2,"FV_1_1_19_32","Live",9.3,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"2037","FV",2011,1,1,19,32,"PIPO",1,10.8,"FV_1_1_19_32","Live",10.2,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"2038","FV",2019,1,1,19,32,"PIPO",1,11.2,"FV_1_1_19_32","Live",10.8,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"2039","FV",2006,1,1,19,33,"PIPO",1,31.9,"FV_1_1_19_33","Live",31.1,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"2040","FV",2011,1,1,19,33,"PIPO",1,33.4,"FV_1_1_19_33","Live",31.9,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"2041","FV",2019,1,1,19,33,"PIPO",1,34.8,"FV_1_1_19_33","Live",33.4,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"2042","FV",2006,1,1,19,34,"PIPO",1,6.3,"FV_1_1_19_34","Live",6.5,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"2043","FV",2011,1,1,19,34,"PIPO",1,7,"FV_1_1_19_34","Live",6.3,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"2044","FV",2019,1,1,19,34,"PIPO",1,7.5,"FV_1_1_19_34","Live",7,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"2045","FV",2006,1,1,19,35,"PIPO",1,16.3,"FV_1_1_19_35","Live",14.6,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"2046","FV",2011,1,1,19,35,"PIPO",1,17.7,"FV_1_1_19_35","Live",16.3,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"2047","FV",2019,1,1,19,35,"PIPO",1,19.2,"FV_1_1_19_35","Live",17.7,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"2048","FV",2006,1,1,19,36,"PIPO",1,12.6,"FV_1_1_19_36","Live",11.5,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"2049","FV",2011,1,1,19,36,"PIPO",1,14.4,"FV_1_1_19_36","Live",12.6,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"2050","FV",2019,1,1,19,36,"PIPO",1,16.3,"FV_1_1_19_36","Live",14.4,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"2051","FV",2006,1,1,19,37,"PIPO",1,6.5,"FV_1_1_19_37","Live",5.7,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"2052","FV",2011,1,1,19,37,"PIPO",1,7.1,"FV_1_1_19_37","Live",6.5,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"2053","FV",2019,1,1,19,37,"PIPO",1,8.2,"FV_1_1_19_37","Live",7.1,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"2054","FV",2006,1,1,19,38,"PIPO",1,13.7,"FV_1_1_19_38","Live",12.5,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"2055","FV",2011,1,1,19,38,"PIPO",1,14.9,"FV_1_1_19_38","Live",13.7,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"2056","FV",2019,1,1,19,38,"PIPO",1,16.7,"FV_1_1_19_38","Live",14.9,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"2057","FV",2006,1,1,19,39,"PIPO",1,8.5,"FV_1_1_19_39","Live",7.4,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"2058","FV",2011,1,1,19,39,"PIPO",1,9.2,"FV_1_1_19_39","Live",8.5,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"2059","FV",2019,1,1,19,39,"PIPO",1,10.4,"FV_1_1_19_39","Live",9.2,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"2060","FV",2006,1,1,19,4,"PIPO",1,17,"FV_1_1_19_4","Live",16.6,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"2061","FV",2011,1,1,19,4,"PIPO",1,17,"FV_1_1_19_4","Live",17,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"2062","FV",2019,1,1,19,4,"PIPO",1,17.7,"FV_1_1_19_4","Live",17,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"2063","FV",2006,1,1,19,41,"PIPO",1,14.8,"FV_1_1_19_41","Live",11.8,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"2064","FV",2011,1,1,19,41,"PIPO",1,15.5,"FV_1_1_19_41","Live",14.8,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"2065","FV",2019,1,1,19,41,"PIPO",1,17.9,"FV_1_1_19_41","Live",15.5,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"2066","FV",2006,1,1,19,42,"PIPO",1,37.2,"FV_1_1_19_42","Live",35.8,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"2067","FV",2011,1,1,19,42,"PIPO",1,38,"FV_1_1_19_42","Live",37.2,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"2068","FV",2019,1,1,19,42,"PIPO",1,39.3,"FV_1_1_19_42","Live",38,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"2069","FV",2006,1,1,19,43,"PIPO",1,9.3,"FV_1_1_19_43","Live",8.8,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"2070","FV",2011,1,1,19,43,"PIPO",1,10.7,"FV_1_1_19_43","Live",9.3,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"2071","FV",2019,1,1,19,43,"PIPO",1,10.7,"FV_1_1_19_43","Live",10.7,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"2072","FV",2006,1,1,19,44,"PIPO",1,3.9,"FV_1_1_19_44","Live",3.2,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"2073","FV",2011,1,1,19,44,"PIPO",1,4.2,"FV_1_1_19_44","Live",3.9,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"2074","FV",2019,1,1,19,44,"PIPO",1,4.5,"FV_1_1_19_44","Live",4.2,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"2075","FV",2006,1,1,19,45,"PIPO",1,26.6,"FV_1_1_19_45","Live",25.9,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"2076","FV",2011,1,1,19,45,"PIPO",1,26,"FV_1_1_19_45","Live",26.6,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"2077","FV",2019,1,1,19,45,"PIPO",1,27.2,"FV_1_1_19_45","Live",26,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"2078","FV",2006,1,1,19,46,"PIPO",1,14.8,"FV_1_1_19_46","Live",14,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"2079","FV",2011,1,1,19,46,"PIPO",1,15.4,"FV_1_1_19_46","Live",14.8,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"2080","FV",2019,1,1,19,46,"PIPO",1,16.5,"FV_1_1_19_46","Live",15.4,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"2081","FV",2006,1,1,19,47,"PIPO",1,15.9,"FV_1_1_19_47","Live",14.7,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"2082","FV",2011,1,1,19,47,"PIPO",1,16.4,"FV_1_1_19_47","Live",15.9,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"2083","FV",2019,1,1,19,47,"PIPO",1,17.3,"FV_1_1_19_47","Live",16.4,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"2084","FV",2006,1,1,19,48,"PIPO",1,7.4,"FV_1_1_19_48","Live",6.3,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"2085","FV",2011,1,1,19,48,"PIPO",1,7.9,"FV_1_1_19_48","Live",7.4,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"2086","FV",2019,1,1,19,48,"PIPO",1,8.9,"FV_1_1_19_48","Live",7.9,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"2087","FV",2006,1,1,19,49,"PIPO",1,10.2,"FV_1_1_19_49","Live",9.8,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"2088","FV",2011,1,1,19,49,"PIPO",1,11.5,"FV_1_1_19_49","Live",10.2,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"2089","FV",2019,1,1,19,49,"PIPO",1,13,"FV_1_1_19_49","Live",11.5,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
"2090","FV",2006,1,1,19,5,"PIPO",1,20.9,"FV_1_1_19_5","Live",19.5,1998,"FV_1_1_19",31.2491885650941,26.668355175,36.17766497375,9.11537424473813,19.5867891104569
"2091","FV",2011,1,1,19,5,"PIPO",1,21.3,"FV_1_1_19_5","Live",20.9,2006,"FV_1_1_19",33.1139562196558,31.2491885650941,32.947208122,8.3078564957955,32.7267057855024
"2092","FV",2019,1,1,19,5,"PIPO",1,22.6,"FV_1_1_19_5","Live",21.3,2011,"FV_1_1_19",37.2000586681868,33.1139562196558,37.38071066,8.24210241884682,48.5478638149109
