"","Nest_ID","Visit_date","Prev_date","interval","Fate_cat","Initiation_date","Stage"
"1379","EMPAID_NSF09A_2014","2014-06-10","2014-06-05",1,"failure","2014-06-03","I"
"1380","EMPAID_NSF09A_2014","2014-06-17","2014-06-10",2,"failure","2014-06-03","N"
"1381","EMPAID_NSF09A_2015","2015-06-24","2015-06-16",1,"success","2015-05-17","N"
"1382","EMPAID_NSF09A_2015","2015-06-29","2015-06-24",2,"success","2015-05-17","F"
"1383","EMPAID_NSF09A_2017","2017-06-07","2017-05-30",1,"success","2017-05-24","I"
"1384","EMPAID_NSF09A_2017","2017-06-10","2017-06-07",2,"success","2017-05-24","N"
"1385","EMPAID_NSF09A_2017","2017-06-16","2017-06-10",3,"success","2017-05-24","N"
"1386","EMPAID_NSF09A_2017","2017-06-21","2017-06-16",4,"success","2017-05-24","N"
"1387","EMPAID_NSF09A_2017","2017-06-26","2017-06-21",5,"success","2017-05-24","N"
"1388","EMPAID_NSF09A_2017","2017-06-30","2017-06-26",6,"success","2017-05-24","N"
"1389","EMPAID_NSF09A_2017","2017-07-03","2017-06-30",7,"success","2017-05-24","N"
"1390","EMPAID_NSF09A_2017","2017-07-06","2017-07-03",8,"success","2017-05-24","F"
"1391","EMPAID_NSG08A_2014","2014-06-20","2014-06-11",1,"failure","2014-05-25","N"
"1392","EMPAID_NSG09A_2015","2015-06-25","2015-06-19",1,"success","2015-06-12","I"
"1393","EMPAID_NSG09A_2015","2015-06-30","2015-06-25",2,"success","2015-06-12","N"
"1394","EMPAID_NSG09A_2015","2015-07-01","2015-06-30",3,"success","2015-06-12","N"
"1395","EMPAID_NSG09A_2015","2015-07-02","2015-07-01",4,"success","2015-06-12","N"
"1396","EMPAID_NSG09A_2015","2015-07-06","2015-07-02",5,"success","2015-06-12","N"
"1397","EMPAID_NSG09A_2015","2015-07-13","2015-07-06",6,"success","2015-06-12","N"
"1398","EMPAID_NSG09A_2015","2015-07-16","2015-07-13",7,"success","2015-06-12","N"
"1399","EMPAID_NSG09A_2015","2015-07-20","2015-07-16",8,"success","2015-06-12","N"
"1400","EMPAID_NSG09A_2015","2015-07-21","2015-07-20",9,"success","2015-06-12","N"
"1401","EMPAID_NSG09A_2015","2015-07-22","2015-07-21",10,"success","2015-06-12","N"
"1402","EMPAID_NSG09A_2015","2015-07-24","2015-07-22",11,"success","2015-06-12","F"
"1403","EMPAID_NSG10A_2012","2012-06-18","2012-06-15",1,"success","2012-05-22","N"
"1404","EMPAID_NSG10A_2012","2012-06-21","2012-06-18",2,"success","2012-05-22","N"
"1405","EMPAID_NSG10A_2012","2012-06-26","2012-06-21",3,"success","2012-05-22","N"
"1406","EMPAID_NSG10A_2012","2012-06-29","2012-06-26",4,"success","2012-05-22","N"
"1407","EMPAID_NSG10A_2012","2012-07-03","2012-06-29",5,"success","2012-05-22","F"
"1408","EMPAID_NSG10A_2013","2013-06-17","2013-06-13",1,"failure","2013-06-09","I"
"1409","EMPAID_NSG10A_2013","2013-06-21","2013-06-17",2,"failure","2013-06-09","I"
"1410","EMPAID_NSG10A_2013","2013-06-25","2013-06-21",3,"failure","2013-06-09","N"
"1411","EMPAID_NSG10A_2013","2013-06-27","2013-06-25",4,"failure","2013-06-09","N"
"1412","EMPAID_NSG10A_2013","2013-07-02","2013-06-27",5,"failure","2013-06-09","N"
"1413","EMPAID_NSG10A_2014","2014-06-20","2014-06-11",1,"success","2014-06-01","N"
"1414","EMPAID_NSG10A_2014","2014-06-29","2014-06-20",2,"success","2014-06-01","N"
"1415","EMPAID_NSG10A_2014","2014-07-08","2014-06-29",3,"success","2014-06-01","N"
"1416","EMPAID_NSG10A_2014","2014-07-10","2014-07-08",4,"success","2014-06-01","N"
"1417","EMPAID_NSG10A_2014","2014-07-15","2014-07-10",5,"success","2014-06-01","F"
"1418","EMPAID_NSG10A_2014","2014-07-24","2014-07-15",6,"success","2014-06-01","F"
"1419","EMPAID_NSG10A_2015","2015-05-19","2015-05-15",1,"failure","2015-05-14","I"
"1420","EMPAID_NSG10A_2015","2015-05-29","2015-05-19",2,"failure","2015-05-14","N"
"1421","EMPAID_NSG10A_2015","2015-06-03","2015-05-29",3,"failure","2015-05-14","N"
"1422","EMPAID_NSG10A_2016","2016-05-29","2016-05-22",1,"failure","2016-05-21","I"
"1423","EMPAID_NSG10A_2016","2016-06-06","2016-05-29",2,"failure","2016-05-21","N"
"1424","EMPAID_NSG10A_2016","2016-06-08","2016-06-06",3,"failure","2016-05-21","N"
"1425","EMPAID_NSG10A_2016","2016-06-16","2016-06-08",4,"failure","2016-05-21","N"
"1426","EMPAID_NSG10A_2016","2016-06-21","2016-06-16",5,"failure","2016-05-21","N"
"1427","EMPAID_NSG10A_2017","2017-06-28","2017-06-23",1,"failure","2017-05-23","N"
"1428","EMPAID_NSG10A_2017","2017-06-30","2017-06-28",2,"failure","2017-05-23","N"
"1429","EMPAID_NSG10A_2019","2019-06-26","2019-06-12",1,"success","2019-05-31","N"
"1430","EMPAID_NSG10A_2019","2019-07-01","2019-06-26",2,"success","2019-05-31","N"
"1431","EMPAID_NSG10A_2019","2019-07-08","2019-07-01",3,"success","2019-05-31","N"
"1432","EMPAID_NSG10A_2019","2019-07-09","2019-07-08",4,"success","2019-05-31","N"
"1433","EMPAID_NSG10A_2019","2019-07-10","2019-07-09",5,"success","2019-05-31","N"
"1434","EMPAID_NSG10A_2019","2019-07-11","2019-07-10",6,"success","2019-05-31","N"
"1435","EMPAID_NSG10A_2019","2019-07-12","2019-07-11",7,"success","2019-05-31","F"
"1436","EMPAID_NWM03A_2013","2013-06-11","2013-06-06",1,"success","2013-05-28","I"
"1437","EMPAID_NWM03A_2013","2013-06-14","2013-06-11",2,"success","2013-05-28","N"
"1438","EMPAID_NWM03A_2013","2013-06-18","2013-06-14",3,"success","2013-05-28","N"
"1439","EMPAID_NWM03A_2013","2013-06-21","2013-06-18",4,"success","2013-05-28","N"
"1440","EMPAID_NWM03A_2013","2013-06-25","2013-06-21",5,"success","2013-05-28","N"
"1441","EMPAID_NWM03A_2013","2013-07-04","2013-06-25",6,"success","2013-05-28","N"
"1442","EMPAID_NWM03A_2013","2013-07-08","2013-07-04",7,"success","2013-05-28","N"
"1443","EMPAID_NWM03A_2013","2013-07-09","2013-07-08",8,"success","2013-05-28","N"
"1444","EMPAID_NWM03A_2013","2013-07-11","2013-07-09",9,"success","2013-05-28","F"
"1445","EMPAID_NWM03A_2014","2014-06-22","2014-06-13",1,"success","2014-05-28","N"
"1446","EMPAID_NWM03A_2014","2014-06-23","2014-06-22",2,"success","2014-05-28","N"
"1447","EMPAID_NWM03A_2014","2014-07-01","2014-06-23",3,"success","2014-05-28","N"
"1448","EMPAID_NWM03A_2014","2014-07-02","2014-07-01",4,"success","2014-05-28","N"
"1449","EMPAID_NWM03A_2014","2014-07-07","2014-07-02",5,"success","2014-05-28","N"
"1450","EMPAID_NWM03A_2014","2014-07-09","2014-07-07",6,"success","2014-05-28","N"
"1451","EMPAID_NWM03A_2014","2014-07-11","2014-07-09",7,"success","2014-05-28","F"
"1452","EMPAID_NWM03A_2015","2015-06-22","2015-06-11",1,"success","2015-05-26","N"
"1453","EMPAID_NWM03A_2015","2015-06-29","2015-06-22",2,"success","2015-05-26","N"
"1454","EMPAID_NWM03A_2015","2015-07-03","2015-06-29",3,"success","2015-05-26","N"
"1455","EMPAID_NWM03A_2015","2015-07-06","2015-07-03",4,"success","2015-05-26","N"
"1456","EMPAID_NWM03A_2015","2015-07-08","2015-07-06",5,"success","2015-05-26","N"
"1457","EMPAID_NWM03A_2015","2015-07-13","2015-07-08",6,"success","2015-05-26","F"
"1458","EMPAID_NWM03A_2016","2016-06-21","2016-06-17",1,"failure","2016-06-11","I"
"1459","EMPAID_NWM03A_2016","2016-06-29","2016-06-21",2,"failure","2016-06-11","N"
"1460","EMPAID_NWM03A_2016","2016-07-06","2016-06-29",3,"failure","2016-06-11","N"
"1461","EMPAID_NWM03A_2017","2017-06-19","2017-06-16",1,"success","2017-06-03","N"
"1462","EMPAID_NWM03A_2017","2017-06-27","2017-06-19",2,"success","2017-06-03","N"
"1463","EMPAID_NWM03A_2017","2017-06-30","2017-06-27",3,"success","2017-06-03","N"
"1464","EMPAID_NWM03A_2017","2017-07-06","2017-06-30",4,"success","2017-06-03","N"
"1465","EMPAID_NWM03A_2017","2017-07-10","2017-07-06",5,"success","2017-06-03","N"
"1466","EMPAID_NWM03A_2017","2017-07-13","2017-07-10",6,"success","2017-06-03","N"
"1467","EMPAID_NWM03A_2017","2017-07-18","2017-07-13",7,"success","2017-06-03","F"
"1468","EMPAID_NWM03A_2018","2018-06-18","2018-06-13",1,"success","2018-05-26","N"
"1469","EMPAID_NWM03A_2018","2018-06-26","2018-06-18",2,"success","2018-05-26","N"
"1470","EMPAID_NWM03A_2018","2018-07-03","2018-06-26",3,"success","2018-05-26","N"
"1471","EMPAID_NWM03A_2018","2018-07-05","2018-07-03",4,"success","2018-05-26","N"
"1472","EMPAID_NWM03A_2018","2018-07-09","2018-07-05",5,"success","2018-05-26","F"
"1473","EMPAID_NWM03A_2019","2019-06-25","2019-06-19",1,"success","2019-06-08","N"
"1474","EMPAID_NWM03A_2019","2019-07-01","2019-06-25",2,"success","2019-06-08","N"
"1475","EMPAID_NWM03A_2019","2019-07-09","2019-07-01",3,"success","2019-06-08","N"
"1476","EMPAID_NWM03A_2019","2019-07-15","2019-07-09",4,"success","2019-06-08","N"
"1477","EMPAID_NWM03A_2019","2019-07-16","2019-07-15",5,"success","2019-06-08","N"
"1478","EMPAID_NWM03A_2019","2019-07-17","2019-07-16",6,"success","2019-06-08","N"
"1479","EMPAID_NWM03A_2019","2019-07-18","2019-07-17",7,"success","2019-06-08","F"
"1480","EMPAID_NWM06A_2015","2015-07-08","2015-07-06",1,"success","2015-06-06","N"
"1481","EMPAID_NWM06A_2015","2015-07-13","2015-07-08",2,"success","2015-06-06","N"
"1482","EMPAID_NWM06A_2015","2015-07-15","2015-07-13",3,"success","2015-06-06","N"
"1483","EMPAID_NWM06A_2015","2015-07-16","2015-07-15",4,"success","2015-06-06","F"
"1484","EMPAID_NWM07A_2012","2012-07-03","2012-06-28",1,"success","2012-05-26","N"
"1485","EMPAID_NWM07A_2012","2012-07-05","2012-07-03",2,"success","2012-05-26","F"
"1486","EMPAID_NWRF-L08A_2015","2015-06-25","2015-06-17",1,"success","2015-05-17","N"
"1487","EMPAID_NWRF-L08A_2015","2015-06-26","2015-06-25",2,"success","2015-05-17","N"
"1488","EMPAID_NWRF-L08A_2015","2015-06-29","2015-06-26",3,"success","2015-05-17","F"
"1489","EMPAID_NWRF-M06A_2013","2013-07-02","2013-06-28",1,"success","2013-06-06","N"
"1490","EMPAID_NWRF-M06A_2013","2013-07-08","2013-07-02",2,"success","2013-06-06","N"
"1491","EMPAID_NWRF-M06A_2013","2013-07-11","2013-07-08",3,"success","2013-06-06","N"
"1492","EMPAID_NWRF-M06A_2013","2013-07-15","2013-07-11",4,"success","2013-06-06","N"
"1493","EMPAID_NWRF-M06A_2013","2013-07-18","2013-07-15",5,"success","2013-06-06","F"
"1494","EMPAID_NWRF-M06A_2015","2015-06-05","2015-06-02",1,"success","2015-05-28","I"
"1495","EMPAID_NWRF-M06A_2015","2015-06-09","2015-06-05",2,"success","2015-05-28","I"
"1496","EMPAID_NWRF-M06A_2015","2015-06-12","2015-06-09",3,"success","2015-05-28","I"
"1497","EMPAID_NWRF-M06A_2015","2015-06-14","2015-06-12",4,"success","2015-05-28","N"
"1498","EMPAID_NWRF-M06A_2015","2015-06-25","2015-06-14",5,"success","2015-05-28","N"
"1499","EMPAID_NWRF-M06A_2015","2015-06-26","2015-06-25",6,"success","2015-05-28","N"
"1500","EMPAID_NWRF-M06A_2015","2015-07-01","2015-06-26",7,"success","2015-05-28","N"
"1501","EMPAID_NWRF-M06A_2015","2015-07-06","2015-07-01",8,"success","2015-05-28","N"
"1502","EMPAID_NWRF-M06A_2015","2015-07-09","2015-07-06",9,"success","2015-05-28","F"
"1503","EMPAID_NWRF-M06A_2016","2016-06-13","2016-06-03",1,"success","2016-05-28","N"
"1504","EMPAID_NWRF-M06A_2016","2016-06-20","2016-06-13",2,"success","2016-05-28","N"
"1505","EMPAID_NWRF-M06A_2016","2016-06-29","2016-06-20",3,"success","2016-05-28","N"
"1506","EMPAID_NWRF-M06A_2016","2016-07-06","2016-06-29",4,"success","2016-05-28","N"
"1507","EMPAID_NWRF-M06A_2016","2016-07-12","2016-07-06",5,"success","2016-05-28","F"
"1508","EMPAID_NWRF-M08A_2019","2019-07-03","2019-06-26",1,"success","2019-06-05","N"
"1509","EMPAID_NWRF-M08A_2019","2019-07-08","2019-07-03",2,"success","2019-06-05","N"
"1510","EMPAID_NWRF-M08A_2019","2019-07-15","2019-07-08",3,"success","2019-06-05","N"
"1511","EMPAID_NWRF-M08A_2019","2019-07-16","2019-07-15",4,"success","2019-06-05","N"
"1512","EMPAID_NWRF-M08A_2019","2019-07-17","2019-07-16",5,"success","2019-06-05","N"
"1513","EMPAID_NWRF-M08A_2019","2019-07-18","2019-07-17",6,"success","2019-06-05","N"
"1514","EMPAID_NWRF-M08A_2019","2019-07-22","2019-07-18",7,"success","2019-06-05","F"
"1515","EMPAID_NWRF-M09A_2018","2018-06-20","2018-06-13",1,"success","2018-06-10","I"
"1516","EMPAID_NWRF-M09A_2018","2018-06-22","2018-06-20",2,"success","2018-06-10","I"
"1517","EMPAID_NWRF-M09A_2018","2018-06-29","2018-06-22",3,"success","2018-06-10","N"
"1518","EMPAID_NWRF-M09A_2018","2018-07-05","2018-06-29",4,"success","2018-06-10","N"
"1519","EMPAID_NWRF-M09A_2018","2018-07-09","2018-07-05",5,"success","2018-06-10","N"
"1520","EMPAID_NWRF-M09A_2018","2018-07-12","2018-07-09",6,"success","2018-06-10","N"
"1521","EMPAID_NWRF-M09A_2018","2018-07-16","2018-07-12",7,"success","2018-06-10","N"
"1522","EMPAID_NWRF-M09A_2018","2018-07-19","2018-07-16",8,"success","2018-06-10","N"
"1523","EMPAID_NWRF-M09A_2018","2018-07-23","2018-07-19",9,"success","2018-06-10","F"
