"","Card_number","Site_transect","Site","Transect","Side","Year_tagged","Observer","Depth_ft","Shore_dist_m","Distance_m","Max_Diam_1_cm","X_coordinates_m","Y_coordinates_m","Visit_ID","Visit_Date","Stipe_num","Presence","Visit_interval","prev_Stipes","Month","Year","prev_Visit_Date","sst_mean","wave_h_mean_cm","wave_p_mean","Substrate_Code","max_slope"
"1796",2288,"Isla Vista_2","Isla Vista",2,"West",2,"Katrina Malakov",24.7511,426.96,177,35,236278.0139,3810825.168,"R0","2016-08-16",12,1,0,NA,8,2016,NA,NA,NA,NA,"B",0
"1797",2288,"Isla Vista_2","Isla Vista",2,"West",2,"Katrina Malakov",24.7511,426.96,177,35,236278.0139,3810825.168,"R5","2016-11-29",NA,0,1,12,11,2016,"2016-08-16",17.7557142857143,56.1238095238095,1.8300146290691,"B",0
"1798",2290,"Isla Vista_2","Isla Vista",2,"East",2,"Sarah Sampson",35.6179,551.96,52,60,236231.9236,3810708.976,"R0","2016-08-15",33,1,0,NA,8,2016,NA,NA,NA,NA,"B",1
"1799",2290,"Isla Vista_2","Isla Vista",2,"East",2,"Sarah Sampson",35.6179,551.96,52,60,236231.9236,3810708.976,"R5","2016-11-29",12,1,1,33,11,2016,"2016-08-15",17.7697169811321,56.188679245283,1.82209078734353,"B",1
"1800",2290,"Isla Vista_2","Isla Vista",2,"East",2,"Sarah Sampson",35.6179,551.96,52,60,236231.9236,3810708.976,"R7","2017-06-15",86,1,2,12,6,2017,"2016-11-29",14.0526767676768,56.3181818181818,2.29615863828649,"B",1
"1801",2290,"Isla Vista_2","Isla Vista",2,"East",2,"Sarah Sampson",35.6179,551.96,52,60,236231.9236,3810708.976,"R8","2017-10-09",NA,0,3,86,10,2017,"2017-06-15",18.6660344827586,42.3620689655172,0.910913506528457,"B",1
"1802",2293,"Isla Vista_2","Isla Vista",2,"East",2,"Sarah Sampson",25.7511,421.96,182,60,236279.8575,3810829.816,"R0","2016-08-16",44,1,0,NA,8,2016,NA,NA,NA,NA,"B",1
"1803",2293,"Isla Vista_2","Isla Vista",2,"East",2,"Sarah Sampson",25.7511,421.96,182,60,236279.8575,3810829.816,"R5","2016-11-29",35,1,1,44,11,2016,"2016-08-16",17.7557142857143,56.1238095238095,1.8300146290691,"B",1
"1804",2293,"Isla Vista_2","Isla Vista",2,"East",2,"Sarah Sampson",25.7511,421.96,182,60,236279.8575,3810829.816,"R6","2017-03-08",31,1,2,35,3,2017,"2016-11-29",14.110101010101,56.0707070707071,2.5578568978196,"B",1
"1805",2293,"Isla Vista_2","Isla Vista",2,"East",2,"Sarah Sampson",25.7511,421.96,182,60,236279.8575,3810829.816,"R7","2017-06-20",60,1,3,31,6,2017,"2017-03-08",14.1172115384615,55.6538461538462,1.96702285032707,"B",1
"1806",2293,"Isla Vista_2","Isla Vista",2,"East",2,"Sarah Sampson",25.7511,421.96,182,60,236279.8575,3810829.816,"R8","2017-10-09",NA,0,4,60,10,2017,"2017-06-20",18.7621621621622,42.5765765765766,0.923487998377208,"B",1
"1807",2295,"Isla Vista_2","Isla Vista",2,"East",2,"Sarah Sampson",25.7511,419.96,184,45,236280.595,3810831.675,"R0","2016-08-16",11,1,0,NA,8,2016,NA,NA,NA,NA,"B",1
"1808",2295,"Isla Vista_2","Isla Vista",2,"East",2,"Sarah Sampson",25.7511,419.96,184,45,236280.595,3810831.675,"R5","2016-11-29",30,1,1,11,11,2016,"2016-08-16",17.7557142857143,56.1238095238095,1.8300146290691,"B",1
"1809",2295,"Isla Vista_2","Isla Vista",2,"East",2,"Sarah Sampson",25.7511,419.96,184,45,236280.595,3810831.675,"R6","2017-03-08",32,1,2,30,3,2017,"2016-11-29",14.110101010101,56.0707070707071,2.5578568978196,"B",1
"1810",2295,"Isla Vista_2","Isla Vista",2,"East",2,"Sarah Sampson",25.7511,419.96,184,45,236280.595,3810831.675,"R7","2017-06-20",44,1,3,32,6,2017,"2017-03-08",14.1172115384615,55.6538461538462,1.96702285032707,"B",1
"1811",2295,"Isla Vista_2","Isla Vista",2,"East",2,"Sarah Sampson",25.7511,419.96,184,45,236280.595,3810831.675,"R8","2017-10-09",68,1,4,44,10,2017,"2017-06-20",18.7621621621622,42.5765765765766,0.923487998377208,"B",1
"1812",2295,"Isla Vista_2","Isla Vista",2,"East",2,"Sarah Sampson",25.7511,419.96,184,45,236280.595,3810831.675,"R9","2018-02-02",NA,0,5,68,2,2018,"2017-10-09",16.3611206896552,45.7672413793103,1.58084957212483,"B",1
"1813",2297,"Isla Vista_2","Isla Vista",2,"East",2,"Sarah Sampson",23.7511,399.96,204,25,236287.9694,3810850.266,"R0","2016-08-16",8,1,0,NA,8,2016,NA,NA,NA,NA,"SS",0
"1814",2297,"Isla Vista_2","Isla Vista",2,"East",2,"Sarah Sampson",23.7511,399.96,204,25,236287.9694,3810850.266,"R5","2016-11-29",11,1,1,8,11,2016,"2016-08-16",17.7557142857143,56.1238095238095,1.8300146290691,"SS",0
"1815",2297,"Isla Vista_2","Isla Vista",2,"East",2,"Sarah Sampson",23.7511,399.96,204,25,236287.9694,3810850.266,"R6","2017-03-08",6,1,2,11,3,2017,"2016-11-29",14.110101010101,56.0707070707071,2.5578568978196,"SS",0
"1816",2297,"Isla Vista_2","Isla Vista",2,"East",2,"Sarah Sampson",23.7511,399.96,204,25,236287.9694,3810850.266,"R7","2017-06-20",22,1,3,6,6,2017,"2017-03-08",14.1172115384615,55.6538461538462,1.96702285032707,"SS",0
"1817",2297,"Isla Vista_2","Isla Vista",2,"East",2,"Sarah Sampson",23.7511,399.96,204,25,236287.9694,3810850.266,"R8","2017-10-09",NA,0,4,22,10,2017,"2017-06-20",18.7621621621622,42.5765765765766,0.923487998377208,"SS",0
"1818",2306,"Isla Vista_2","Isla Vista",2,"West",2,"Katrina Malakov",24.7511,425.96,178,40,236278.3826,3810826.098,"R0","2016-08-16",43,1,0,NA,8,2016,NA,NA,NA,NA,"B",0
"1819",2306,"Isla Vista_2","Isla Vista",2,"West",2,"Katrina Malakov",24.7511,425.96,178,40,236278.3826,3810826.098,"R6","2017-03-08",50,1,1,43,3,2017,"2016-08-16",15.9865196078431,56.0980392156863,2.18323220066861,"B",0
"1820",2306,"Isla Vista_2","Isla Vista",2,"West",2,"Katrina Malakov",24.7511,425.96,178,40,236278.3826,3810826.098,"R7","2017-06-20",NA,0,2,50,6,2017,"2017-03-08",14.1172115384615,55.6538461538462,1.96702285032707,"B",0
"1821",2307,"Isla Vista_2","Isla Vista",2,"West",2,"Katrina Malakov",24.7511,427.96,176,120,236277.6452,3810824.239,"R0","2016-08-16",53,1,0,NA,8,2016,NA,NA,NA,NA,"B",0
"1822",2307,"Isla Vista_2","Isla Vista",2,"West",2,"Katrina Malakov",24.7511,427.96,176,120,236277.6452,3810824.239,"R6","2017-03-08",7,1,1,53,3,2017,"2016-08-16",15.9865196078431,56.0980392156863,2.18323220066861,"B",0
"1823",2307,"Isla Vista_2","Isla Vista",2,"West",2,"Katrina Malakov",24.7511,427.96,176,120,236277.6452,3810824.239,"R7","2017-06-20",19,1,2,7,6,2017,"2017-03-08",14.1172115384615,55.6538461538462,1.96702285032707,"B",0
"1824",2307,"Isla Vista_2","Isla Vista",2,"West",2,"Katrina Malakov",24.7511,427.96,176,120,236277.6452,3810824.239,"R8","2017-10-09",NA,0,3,19,10,2017,"2017-06-20",18.7621621621622,42.5765765765766,0.923487998377208,"B",0
"1825",2851,"Isla Vista_2","Isla Vista",2,"West",2,"Devin Spencer",25.1015,343.96,260,10,236308.6179,3810902.32,"R0","2016-08-16",5,1,0,NA,8,2016,NA,NA,NA,NA,"B",1
"1826",2851,"Isla Vista_2","Isla Vista",2,"West",2,"Devin Spencer",25.1015,343.96,260,10,236308.6179,3810902.32,"R5","2016-11-29",NA,0,1,5,11,2016,"2016-08-16",17.7557142857143,56.1238095238095,1.8300146290691,"B",1
"1827",2856,"Isla Vista_2","Isla Vista",2,"West",2,"Katrina Malakov",29.0241,444.96,159,30,236271.3769,3810808.437,"R0","2016-08-16",5,1,0,NA,8,2016,NA,NA,NA,NA,"B",1
"1828",2856,"Isla Vista_2","Isla Vista",2,"West",2,"Katrina Malakov",29.0241,444.96,159,30,236271.3769,3810808.437,"R5","2016-11-29",11,1,1,5,11,2016,"2016-08-16",17.7557142857143,56.1238095238095,1.8300146290691,"B",1
"1829",2856,"Isla Vista_2","Isla Vista",2,"West",2,"Katrina Malakov",29.0241,444.96,159,30,236271.3769,3810808.437,"R6","2017-03-08",18,1,2,11,3,2017,"2016-11-29",14.110101010101,56.0707070707071,2.5578568978196,"B",1
"1830",2856,"Isla Vista_2","Isla Vista",2,"West",2,"Katrina Malakov",29.0241,444.96,159,30,236271.3769,3810808.437,"R7","2017-06-20",81,1,3,18,6,2017,"2017-03-08",14.1172115384615,55.6538461538462,1.96702285032707,"B",1
"1831",2856,"Isla Vista_2","Isla Vista",2,"West",2,"Katrina Malakov",29.0241,444.96,159,30,236271.3769,3810808.437,"R8","2017-10-09",NA,0,4,81,10,2017,"2017-06-20",18.7621621621622,42.5765765765766,0.923487998377208,"B",1
"1832",2878,"Isla Vista_2","Isla Vista",2,"East",2,"Sarah Sampson",33.5496,558.96,45,50,236229.3425,3810702.469,"R0","2016-08-15",4,1,0,NA,8,2016,NA,NA,NA,NA,"B",0
"1833",2878,"Isla Vista_2","Isla Vista",2,"East",2,"Sarah Sampson",33.5496,558.96,45,50,236229.3425,3810702.469,"R5","2016-11-29",13,1,1,4,11,2016,"2016-08-15",17.7697169811321,56.188679245283,1.82209078734353,"B",0
"1834",2878,"Isla Vista_2","Isla Vista",2,"East",2,"Sarah Sampson",33.5496,558.96,45,50,236229.3425,3810702.469,"R6","2017-03-08",NA,0,2,13,3,2017,"2016-11-29",14.110101010101,56.0707070707071,2.5578568978196,"B",0
"1835",2921,"Isla Vista_2","Isla Vista",2,"East",2,"Sarah Sampson",43.7793,428.96,175,30,236277.2765,3810823.309,"R0","2016-08-16",8,1,0,NA,8,2016,NA,NA,NA,NA,"B",0
"1836",2921,"Isla Vista_2","Isla Vista",2,"East",2,"Sarah Sampson",43.7793,428.96,175,30,236277.2765,3810823.309,"R5","2016-11-29",15,1,1,8,11,2016,"2016-08-16",17.7557142857143,56.1238095238095,1.8300146290691,"B",0
"1837",2921,"Isla Vista_2","Isla Vista",2,"East",2,"Sarah Sampson",43.7793,428.96,175,30,236277.2765,3810823.309,"R6","2017-03-08",NA,0,2,15,3,2017,"2016-11-29",14.110101010101,56.0707070707071,2.5578568978196,"B",0
"1838",2925,"Isla Vista_2","Isla Vista",2,"West",2,"Katrina Malakov",40.6881,425.96,178,30,236278.3826,3810826.098,"R0","2016-08-16",6,1,0,NA,8,2016,NA,NA,NA,NA,"B",0
"1839",2925,"Isla Vista_2","Isla Vista",2,"West",2,"Katrina Malakov",40.6881,425.96,178,30,236278.3826,3810826.098,"R5","2016-11-29",NA,0,1,6,11,2016,"2016-08-16",17.7557142857143,56.1238095238095,1.8300146290691,"B",0
"1840",2943,"Isla Vista_2","Isla Vista",2,"West",2,"Katrina Malakov",24.7511,418.96,185,20,236280.9637,3810832.605,"R0","2016-08-16",7,1,0,NA,8,2016,NA,NA,NA,NA,"B",0
"1841",2943,"Isla Vista_2","Isla Vista",2,"West",2,"Katrina Malakov",24.7511,418.96,185,20,236280.9637,3810832.605,"R5","2016-11-29",2,1,1,7,11,2016,"2016-08-16",17.7557142857143,56.1238095238095,1.8300146290691,"B",0
"1842",2943,"Isla Vista_2","Isla Vista",2,"West",2,"Katrina Malakov",24.7511,418.96,185,20,236280.9637,3810832.605,"R6","2017-03-08",NA,0,2,2,3,2017,"2016-11-29",14.110101010101,56.0707070707071,2.5578568978196,"B",0
"1843",2951,"Isla Vista_2","Isla Vista",2,"West",2,"Devin Spencer",16.7511,358.96,245,15,236303.087,3810888.377,"R0","2016-08-16",14,1,0,NA,8,2016,NA,NA,NA,NA,"SS",1
"1844",2951,"Isla Vista_2","Isla Vista",2,"West",2,"Devin Spencer",16.7511,358.96,245,15,236303.087,3810888.377,"R5","2016-11-29",24,1,1,14,11,2016,"2016-08-16",17.7557142857143,56.1238095238095,1.8300146290691,"SS",1
"1845",2951,"Isla Vista_2","Isla Vista",2,"West",2,"Devin Spencer",16.7511,358.96,245,15,236303.087,3810888.377,"R6","2017-03-08",NA,0,2,24,3,2017,"2016-11-29",14.110101010101,56.0707070707071,2.5578568978196,"SS",1
"1846",2953,"Isla Vista_2","Isla Vista",2,"West",2,"Jessica Madden",18.7511,357.96,246,30,236303.4558,3810889.307,"R0","2016-08-16",22,1,0,NA,8,2016,NA,NA,NA,NA,"C",1
"1847",2953,"Isla Vista_2","Isla Vista",2,"West",2,"Jessica Madden",18.7511,357.96,246,30,236303.4558,3810889.307,"R5","2016-11-29",38,1,1,22,11,2016,"2016-08-16",17.7557142857143,56.1238095238095,1.8300146290691,"C",1
"1848",2953,"Isla Vista_2","Isla Vista",2,"West",2,"Jessica Madden",18.7511,357.96,246,30,236303.4558,3810889.307,"R6","2017-03-08",NA,0,2,38,3,2017,"2016-11-29",14.110101010101,56.0707070707071,2.5578568978196,"C",1
"1849",2959,"Isla Vista_2","Isla Vista",2,"West",2,"Katrina Malakov",24.7511,420.96,183,35,236280.2262,3810830.746,"R0","2016-08-16",11,1,0,NA,8,2016,NA,NA,NA,NA,"B",1
"1850",2959,"Isla Vista_2","Isla Vista",2,"West",2,"Katrina Malakov",24.7511,420.96,183,35,236280.2262,3810830.746,"R5","2016-11-29",2,1,1,11,11,2016,"2016-08-16",17.7557142857143,56.1238095238095,1.8300146290691,"B",1
"1851",2959,"Isla Vista_2","Isla Vista",2,"West",2,"Katrina Malakov",24.7511,420.96,183,35,236280.2262,3810830.746,"R6","2017-03-08",NA,0,2,2,3,2017,"2016-11-29",14.110101010101,56.0707070707071,2.5578568978196,"B",1
"1852",2964,"Isla Vista_2","Isla Vista",2,"West",2,"Katrina Malakov",33.6179,534.96,69,130,236238.1919,3810724.778,"R0","2016-08-15",24,1,0,NA,8,2016,NA,NA,NA,NA,"SS",0
"1853",2964,"Isla Vista_2","Isla Vista",2,"West",2,"Katrina Malakov",33.6179,534.96,69,130,236238.1919,3810724.778,"R5","2016-11-29",NA,0,1,24,11,2016,"2016-08-15",17.7697169811321,56.188679245283,1.82209078734353,"SS",0
"1854",1462,"Isla Vista_2","Isla Vista",2,"East",3,"Jessica Madden",23.6015,376.96,227,50,236296.45,3810871.645,"R0","2017-10-11",39,1,0,NA,10,2017,NA,NA,NA,NA,"B",1
"1855",1462,"Isla Vista_2","Isla Vista",2,"East",3,"Jessica Madden",23.6015,376.96,227,50,236296.45,3810871.645,"R9","2018-02-02",NA,0,1,39,2,2018,"2017-10-11",16.3168421052632,45.780701754386,1.58386725126172,"B",1
"1856",1700,"Isla Vista_2","Isla Vista",2,"East",3,"Brandon Doheny",23.6015,375.96,228,110,236296.8188,3810872.575,"R0","2017-10-11",64,1,0,NA,10,2017,NA,NA,NA,NA,"SS",1
"1857",1700,"Isla Vista_2","Isla Vista",2,"East",3,"Brandon Doheny",23.6015,375.96,228,110,236296.8188,3810872.575,"R9","2018-02-02",76,1,1,64,2,2018,"2017-10-11",16.3168421052632,45.780701754386,1.58386725126172,"SS",1
"1858",1700,"Isla Vista_2","Isla Vista",2,"East",3,"Brandon Doheny",23.6015,375.96,228,110,236296.8188,3810872.575,"R10","2018-06-05",NA,0,2,76,6,2018,"2018-02-02",13.6963414634146,49.0731707317073,1.36738676141741,"SS",1
"1859",1727,"Isla Vista_2","Isla Vista",2,"East",3,"Jessica Madden",37.9151,551.96,52,80,236231.9236,3810708.976,"R0","2017-10-09",91,1,0,NA,10,2017,NA,NA,NA,NA,"B",1
"1860",1727,"Isla Vista_2","Isla Vista",2,"East",3,"Jessica Madden",37.9151,551.96,52,80,236231.9236,3810708.976,"R9","2018-02-02",115,1,1,91,2,2018,"2017-10-09",16.3611206896552,45.7672413793103,1.58084957212483,"B",1
"1861",1727,"Isla Vista_2","Isla Vista",2,"East",3,"Jessica Madden",37.9151,551.96,52,80,236231.9236,3810708.976,"R10","2018-06-05",213,1,2,115,6,2018,"2018-02-02",13.6963414634146,49.0731707317073,1.36738676141741,"B",1
"1862",1783,"Isla Vista_2","Isla Vista",2,"East",3,"Jessica Madden",36.9151,524.96,79,50,236241.8791,3810734.074,"R0","2017-10-09",23,1,0,NA,10,2017,NA,NA,NA,NA,"B",1
"1863",1783,"Isla Vista_2","Isla Vista",2,"East",3,"Jessica Madden",36.9151,524.96,79,50,236241.8791,3810734.074,"R9","2018-02-02",66,1,1,23,2,2018,"2017-10-09",16.3611206896552,45.7672413793103,1.58084957212483,"B",1
"1864",1783,"Isla Vista_2","Isla Vista",2,"East",3,"Jessica Madden",36.9151,524.96,79,50,236241.8791,3810734.074,"R10","2018-06-05",67,1,2,66,6,2018,"2018-02-02",13.6963414634146,49.0731707317073,1.36738676141741,"B",1
"1865",1857,"Isla Vista_2","Isla Vista",2,"East",3,"Brandon Doheny",20.6015,344.96,259,100,236308.2492,3810901.391,"R0","2017-10-11",82,1,0,NA,10,2017,NA,NA,NA,NA,"B",1
"1866",1857,"Isla Vista_2","Isla Vista",2,"East",3,"Brandon Doheny",20.6015,344.96,259,100,236308.2492,3810901.391,"R9","2018-02-02",73,1,1,82,2,2018,"2017-10-11",16.3168421052632,45.780701754386,1.58386725126172,"B",1
"1867",1857,"Isla Vista_2","Isla Vista",2,"East",3,"Brandon Doheny",20.6015,344.96,259,100,236308.2492,3810901.391,"R10","2018-06-05",82,1,2,73,6,2018,"2018-02-02",13.6963414634146,49.0731707317073,1.36738676141741,"B",1
"1868",2422,"Isla Vista_2","Isla Vista",2,"West",3,"Kyle Emery",31.131,423.96,180,150,236279.1201,3810827.957,"R0","2017-10-11",68,1,0,NA,10,2017,NA,NA,NA,NA,"B",1
"1869",2422,"Isla Vista_2","Isla Vista",2,"West",3,"Kyle Emery",31.131,423.96,180,150,236279.1201,3810827.957,"R9","2018-02-02",95,1,1,68,2,2018,"2017-10-11",16.3168421052632,45.780701754386,1.58386725126172,"B",1
"1870",2422,"Isla Vista_2","Isla Vista",2,"West",3,"Kyle Emery",31.131,423.96,180,150,236279.1201,3810827.957,"R10","2018-06-05",20,1,2,95,6,2018,"2018-02-02",13.6963414634146,49.0731707317073,1.36738676141741,"B",1
"1871",2456,"Isla Vista_2","Isla Vista",2,"West",3,"Kyle Emery",33.0109,414.96,189,150,236282.4386,3810836.323,"R0","2017-10-11",78,1,0,NA,10,2017,NA,NA,NA,NA,"SS",0
"1872",2456,"Isla Vista_2","Isla Vista",2,"West",3,"Kyle Emery",33.0109,414.96,189,150,236282.4386,3810836.323,"R9","2018-02-02",85,1,1,78,2,2018,"2017-10-11",16.3168421052632,45.780701754386,1.58386725126172,"SS",0
"1873",2456,"Isla Vista_2","Isla Vista",2,"West",3,"Kyle Emery",33.0109,414.96,189,150,236282.4386,3810836.323,"R10","2018-06-05",11,1,2,85,6,2018,"2018-02-02",13.6963414634146,49.0731707317073,1.36738676141741,"SS",0
"1874",2496,"Isla Vista_2","Isla Vista",2,"East",3,"Brandon Doheny",32.7294,346.96,257,80,236307.5117,3810899.532,"R0","2017-10-11",64,1,0,NA,10,2017,NA,NA,NA,NA,"B",1
"1875",2496,"Isla Vista_2","Isla Vista",2,"East",3,"Brandon Doheny",32.7294,346.96,257,80,236307.5117,3810899.532,"R10","2018-06-05",73,1,1,64,6,2018,"2017-10-11",14.956835443038,47.4894514767932,1.47151661729189,"B",1
"1876",2601,"Isla Vista_2","Isla Vista",2,"East",3,"Jessica Madden",26.1514,564.96,39,150,236227.1302,3810696.892,"R0","2017-10-09",408,1,0,NA,10,2017,NA,NA,NA,NA,"B",0
"1877",2601,"Isla Vista_2","Isla Vista",2,"East",3,"Jessica Madden",26.1514,564.96,39,150,236227.1302,3810696.892,"R9","2018-02-02",152,1,1,408,2,2018,"2017-10-09",16.3611206896552,45.7672413793103,1.58084957212483,"B",0
"1878",2601,"Isla Vista_2","Isla Vista",2,"East",3,"Jessica Madden",26.1514,564.96,39,150,236227.1302,3810696.892,"R10","2018-06-05",535,1,2,152,6,2018,"2018-02-02",13.6963414634146,49.0731707317073,1.36738676141741,"B",0
"1879",2606,"Isla Vista_2","Isla Vista",2,"East",3,"Jessica Madden",23.404,448.96,155,40,236269.902,3810804.719,"R0","2017-10-11",5,1,0,NA,10,2017,NA,NA,NA,NA,"SS",1
"1880",2606,"Isla Vista_2","Isla Vista",2,"East",3,"Jessica Madden",23.404,448.96,155,40,236269.902,3810804.719,"R9","2018-02-02",11,1,1,5,2,2018,"2017-10-11",16.3168421052632,45.780701754386,1.58386725126172,"SS",1
"1881",2606,"Isla Vista_2","Isla Vista",2,"East",3,"Jessica Madden",23.404,448.96,155,40,236269.902,3810804.719,"R10","2018-06-05",NA,0,2,11,6,2018,"2018-02-02",13.6963414634146,49.0731707317073,1.36738676141741,"SS",1
"1882",2608,"Isla Vista_2","Isla Vista",2,"West",3,"Kyle Emery",29.6015,382.96,221,90,236294.2377,3810866.068,"R0","2017-10-11",29,1,0,NA,10,2017,NA,NA,NA,NA,"B",0
"1883",2608,"Isla Vista_2","Isla Vista",2,"West",3,"Kyle Emery",29.6015,382.96,221,90,236294.2377,3810866.068,"R9","2018-02-02",30,1,1,29,2,2018,"2017-10-11",16.3168421052632,45.780701754386,1.58386725126172,"B",0
"1884",2608,"Isla Vista_2","Isla Vista",2,"West",3,"Kyle Emery",29.6015,382.96,221,90,236294.2377,3810866.068,"R10","2018-06-05",12,1,2,30,6,2018,"2018-02-02",13.6963414634146,49.0731707317073,1.36738676141741,"B",0
"1885",2609,"Isla Vista_2","Isla Vista",2,"West",3,"Kyle Emery",25.404,382.96,221,30,236294.2377,3810866.068,"R0","2017-10-11",13,1,0,NA,10,2017,NA,NA,NA,NA,"B",0
"1886",2609,"Isla Vista_2","Isla Vista",2,"West",3,"Kyle Emery",25.404,382.96,221,30,236294.2377,3810866.068,"R9","2018-02-02",24,1,1,13,2,2018,"2017-10-11",16.3168421052632,45.780701754386,1.58386725126172,"B",0
"1887",2609,"Isla Vista_2","Isla Vista",2,"West",3,"Kyle Emery",25.404,382.96,221,30,236294.2377,3810866.068,"R10","2018-06-05",54,1,2,24,6,2018,"2018-02-02",13.6963414634146,49.0731707317073,1.36738676141741,"B",0
"1888",2651,"Isla Vista_2","Isla Vista",2,"East",3,"Jessica Madden",21.4007,523.96,80,60,236242.2478,3810735.003,"R0","2017-10-09",41,1,0,NA,10,2017,NA,NA,NA,NA,"B",1
"1889",2651,"Isla Vista_2","Isla Vista",2,"East",3,"Jessica Madden",21.4007,523.96,80,60,236242.2478,3810735.003,"R9","2018-02-02",48,1,1,41,2,2018,"2017-10-09",16.3611206896552,45.7672413793103,1.58084957212483,"B",1
"1890",2651,"Isla Vista_2","Isla Vista",2,"East",3,"Jessica Madden",21.4007,523.96,80,60,236242.2478,3810735.003,"R10","2018-06-05",NA,0,2,48,6,2018,"2018-02-02",13.6963414634146,49.0731707317073,1.36738676141741,"B",1
"1891",2652,"Isla Vista_2","Isla Vista",2,"West",3,"Kyle Emery",32.0109,398.96,205,15,236288.3381,3810851.196,"R0","2017-10-11",71,1,0,NA,10,2017,NA,NA,NA,NA,"SS",0
"1892",2652,"Isla Vista_2","Isla Vista",2,"West",3,"Kyle Emery",32.0109,398.96,205,15,236288.3381,3810851.196,"R9","2018-02-02",80,1,1,71,2,2018,"2017-10-11",16.3168421052632,45.780701754386,1.58386725126172,"SS",0
"1893",2652,"Isla Vista_2","Isla Vista",2,"West",3,"Kyle Emery",32.0109,398.96,205,15,236288.3381,3810851.196,"R10","2018-06-05",102,1,2,80,6,2018,"2018-02-02",13.6963414634146,49.0731707317073,1.36738676141741,"SS",0
"1894",2653,"Isla Vista_2","Isla Vista",2,"West",3,"Kyle Emery",36.9151,594.96,9,100,236216.0685,3810669.006,"R0","2017-10-09",41,1,0,NA,10,2017,NA,NA,NA,NA,"S",1
"1895",2653,"Isla Vista_2","Isla Vista",2,"West",3,"Kyle Emery",36.9151,594.96,9,100,236216.0685,3810669.006,"R9","2018-02-02",63,1,1,41,2,2018,"2017-10-09",16.3611206896552,45.7672413793103,1.58084957212483,"S",1
"1896",2653,"Isla Vista_2","Isla Vista",2,"West",3,"Kyle Emery",36.9151,594.96,9,100,236216.0685,3810669.006,"R10","2018-06-05",NA,0,2,63,6,2018,"2018-02-02",13.6963414634146,49.0731707317073,1.36738676141741,"S",1
"1897",2654,"Isla Vista_2","Isla Vista",2,"East",3,"Jessica Madden",26.6015,485.96,118,80,236256.2593,3810770.326,"R0","2017-10-09",38,1,0,NA,10,2017,NA,NA,NA,NA,"B",1
"1898",2654,"Isla Vista_2","Isla Vista",2,"East",3,"Jessica Madden",26.6015,485.96,118,80,236256.2593,3810770.326,"R9","2018-02-02",41,1,1,38,2,2018,"2017-10-09",16.3611206896552,45.7672413793103,1.58084957212483,"B",1
"1899",2654,"Isla Vista_2","Isla Vista",2,"East",3,"Jessica Madden",26.6015,485.96,118,80,236256.2593,3810770.326,"R10","2018-06-05",43,1,2,41,6,2018,"2018-02-02",13.6963414634146,49.0731707317073,1.36738676141741,"B",1
"1900",2659,"Isla Vista_2","Isla Vista",2,"West",3,"Kyle Emery",23.7478,426.96,177,120,236278.0139,3810825.168,"R0","2017-10-11",72,1,0,NA,10,2017,NA,NA,NA,NA,"B",0
"1901",2659,"Isla Vista_2","Isla Vista",2,"West",3,"Kyle Emery",23.7478,426.96,177,120,236278.0139,3810825.168,"R9","2018-02-02",70,1,1,72,2,2018,"2017-10-11",16.3168421052632,45.780701754386,1.58386725126172,"B",0
"1902",2659,"Isla Vista_2","Isla Vista",2,"West",3,"Kyle Emery",23.7478,426.96,177,120,236278.0139,3810825.168,"R10","2018-06-05",NA,0,2,70,6,2018,"2018-02-02",13.6963414634146,49.0731707317073,1.36738676141741,"B",0
"1903",2660,"Isla Vista_2","Isla Vista",2,"West",3,"Kyle Emery",23.7478,399.96,204,90,236287.9694,3810850.266,"R0","2017-10-11",31,1,0,NA,10,2017,NA,NA,NA,NA,"SS",0
"1904",2660,"Isla Vista_2","Isla Vista",2,"West",3,"Kyle Emery",23.7478,399.96,204,90,236287.9694,3810850.266,"R9","2018-02-02",45,1,1,31,2,2018,"2017-10-11",16.3168421052632,45.780701754386,1.58386725126172,"SS",0
"1905",2660,"Isla Vista_2","Isla Vista",2,"West",3,"Kyle Emery",23.7478,399.96,204,90,236287.9694,3810850.266,"R10","2018-06-05",55,1,2,45,6,2018,"2018-02-02",13.6963414634146,49.0731707317073,1.36738676141741,"SS",0
"1906",2673,"Isla Vista_2","Isla Vista",2,"East",3,"Jessica Madden",31.5516,438.96,165,120,236273.5892,3810814.014,"R0","2017-10-11",106,1,0,NA,10,2017,NA,NA,NA,NA,"S",0
